District Name,District Population,Residential Energy Consumption (MU/year),Residential Energy Consumption (kWh/year),Per Capita Energy Consumption (kWh/year),Source of Energy,Carbon Emission Factor (kg CO2/kWh),Carbon Emissions (kg CO2/year),Carbon Emissions (tons CO2/year),Population Density (per sq. km),Category,Sub-District,Sub-District Population,Emission Limit (kg CO2/year),Emission Limit (kg CO2/month),Low_Threshold,Moderate_Threshold,High_Threshold
Sivagangai,1339000,176.13,176130000,131.89,CONVENTIONAL,0.75284,132489786.2,132489.79,316,Rural,Manamadurai,207223,9483.394924,790.2829103,395.14145515,711.25461927,790.2829103
Sivagangai,1339000,176.13,176130000,131.89,CONVENTIONAL,0.75284,132489786.2,132489.79,316,Rural,Ilayangudi,109267,5000.516898,416.7097415,208.35487075,375.03876735,416.7097415
Tenkasi,1408000,185.43,185430000,131.97,CONVENTIONAL,0.75284,139582812.2,139582.81,483,Rural,Tenkasi,399946,18303.20894,1525.267412,762.633706,1372.7406707999999,1525.267412
Tenkasi,1408000,185.43,185430000,131.97,CONVENTIONAL,0.75284,139582812.2,139582.81,483,Rural,Sankarankoil,350144,16024.06023,1335.338353,667.6691765,1201.8045177000001,1335.338353
Tenkasi,1408000,185.43,185430000,131.97,CONVENTIONAL,0.75284,139582812.2,139582.81,483,Rural,Shencottai,141416,6471.79018,539.3158483,269.65792415,485.38426347,539.3158483
Tenkasi,1408000,185.43,185430000,131.97,CONVENTIONAL,0.75284,139582812.2,139582.81,483,Rural,Veerakeralampudur,123137,5635.266359,469.6055299,234.80276495,422.64497691,469.6055299
Tenkasi,1408000,185.43,185430000,131.97,CONVENTIONAL,0.75284,139582812.2,139582.81,483,Rural,Alangulam,176138,8060.814751,671.7345626,335.8672813,604.56110634,671.7345626
Tenkasi,1408000,185.43,185430000,131.97,CONVENTIONAL,0.75284,139582812.2,139582.81,483,Rural,Sivagiri,194156,8885.394116,740.4495097,370.22475485,666.4045587300001,740.4495097
Thanjavur,2406000,316.72,316720000,131.93,CONVENTIONAL,0.75284,238323328.8,238323.33,705,Suburban,Thiruvidaimarudur,231151,10578.44071,881.5367258,440.7683629,793.38305322,881.5367258
Thanjavur,2406000,316.72,316720000,131.93,CONVENTIONAL,0.75284,238323328.8,238323.33,705,Suburban,Kumbakonam,436592,19980.28383,1665.023653,832.5118265,1498.5212877,1665.023653
Thanjavur,2406000,316.72,316720000,131.93,CONVENTIONAL,0.75284,238323328.8,238323.33,705,Suburban,Papanasam,273511,12517.01225,1043.084354,521.542177,938.7759186000001,1043.084354
Thanjavur,2406000,316.72,316720000,131.93,CONVENTIONAL,0.75284,238323328.8,238323.33,705,Suburban,Thiruvaiyaru,185803,8503.125749,708.5938124,354.2969062,637.7344311600001,708.5938124
Thanjavur,2406000,316.72,316720000,131.93,CONVENTIONAL,0.75284,238323328.8,238323.33,705,Suburban,Thanjavur,511865,23425.0925,1952.091042,976.045521,1756.8819378,1952.091042
Thanjavur,2406000,316.72,316720000,131.93,CONVENTIONAL,0.75284,238323328.8,238323.33,705,Suburban,Orathanadu,246871,11297.85395,941.4878292,470.7439146,847.3390462799999,941.4878292
Thanjavur,2406000,316.72,316720000,131.93,CONVENTIONAL,0.75284,238323328.8,238323.33,705,Suburban,Pattukkottai,396236,18133.42376,1511.118647,755.5593235,1360.0067823,1511.118647
Thanjavur,2406000,316.72,316720000,131.93,CONVENTIONAL,0.75284,238323328.8,238323.33,705,Suburban,Peravurani,123861,5668.39964,472.3666367,236.18331835,425.12997303000003,472.3666367
Nilgiris,735000,96.91,96910000,131.46,CONVENTIONAL,0.75284,72916923.6,72916.92,297,Rural,Panthalur,125931,5763.131535,480.2609613,240.13048065,432.23486517000003,480.2609613
Nilgiris,735000,96.91,96910000,131.46,CONVENTIONAL,0.75284,72916923.6,72916.92,297,Rural,Gudalur,104768,4794.62376,399.55198,199.77599,359.596782,399.55198
Nilgiris,735000,96.91,96910000,131.46,CONVENTIONAL,0.75284,72916923.6,72916.92,297,Rural,Udhagamandalam,191960,8784.895931,732.0746609,366.03733045,658.86719481,732.0746609
Nilgiris,735000,96.91,96910000,131.46,CONVENTIONAL,0.75284,72916923.6,72916.92,297,Rural,Kotagiri,108684,4973.836369,414.4863641,207.24318205,373.03772769,414.4863641
Nilgiris,735000,96.91,96910000,131.46,CONVENTIONAL,0.75284,72916923.6,72916.92,297,Rural,Coonoor,157744,7219.028046,601.5856705,300.79283525,541.42710345,601.5856705
Nilgiris,735000,96.91,96910000,131.46,CONVENTIONAL,0.75284,72916923.6,72916.92,297,Rural,Kundah,46307,2119.202833,176.6002361,88.30011805,158.94021249,176.6002361
Theni,1246000,163.96,163960000,131.88,CONVENTIONAL,0.75284,123393942.4,123393.94,434,Rural,Bodinayakanur,180789,8273.664047,689.4720039,344.73600195,620.52480351,689.4720039
Theni,1246000,163.96,163960000,131.88,CONVENTIONAL,0.75284,123393942.4,123393.94,434,Rural,Periyakulam,217358,9947.215096,828.9345913,414.46729565,746.04113217,828.9345913
Theni,1246000,163.96,163960000,131.88,CONVENTIONAL,0.75284,123393942.4,123393.94,434,Rural,Theni,199983,9152.062112,762.6718427,381.33592135,686.4046584299999,762.6718427
Theni,1246000,163.96,163960000,131.88,CONVENTIONAL,0.75284,123393942.4,123393.94,434,Rural,Uthamapalayam,435069,19910.58496,1659.215413,829.6077065,1493.2938717,1659.215413
Theni,1246000,163.96,163960000,131.88,CONVENTIONAL,0.75284,123393942.4,123393.94,434,Rural,Andipatti,212700,9734.04545,811.1704542,405.5852271,730.05340878,811.1704542
Tiruvallur,3728000,492.07,492070000,132.5,CONVENTIONAL,0.75284,370274746.8,370274.75,1098,Urban,Gummidipoondi,190541,8719.956531,726.6630443,363.33152215,653.99673987,726.6630443
Tiruvallur,3728000,492.07,492070000,132.5,CONVENTIONAL,0.75284,370274746.8,370274.75,1098,Urban,Ponneri,389862,17841.72274,1486.810228,743.405114,1338.1292052000001,1486.810228
Tiruvallur,3728000,492.07,492070000,132.5,CONVENTIONAL,0.75284,370274746.8,370274.75,1098,Urban,Uthukkottai,152631,6985.035689,582.0863074,291.0431537,523.87767666,582.0863074
Tiruvallur,3728000,492.07,492070000,132.5,CONVENTIONAL,0.75284,370274746.8,370274.75,1098,Urban,Tiruttani,211291,9669.563692,805.7969743,402.89848715,725.21727687,805.7969743
Tiruvallur,3728000,492.07,492070000,132.5,CONVENTIONAL,0.75284,370274746.8,370274.75,1098,Urban,Pallipattu,214073,9796.879697,816.4066414,408.2033207,734.76597726,816.4066414
Tiruvallur,3728000,492.07,492070000,132.5,CONVENTIONAL,0.75284,370274746.8,370274.75,1098,Urban,Thiruvallur,407048,18628.22629,1552.352191,776.1760955,1397.1169719,1552.352191
Tiruvallur,3728000,492.07,492070000,132.5,CONVENTIONAL,0.75284,370274746.8,370274.75,1098,Urban,Poonamallee,659922,30200.80273,2516.733561,1258.3667805,2265.0602049,2516.733561
Tiruvallur,3728000,492.07,492070000,132.5,CONVENTIONAL,0.75284,370274746.8,370274.75,1098,Urban,Ambattur,906580,41488.90891,3457.409076,1728.704538,3111.6681684,3457.409076
Tiruvallur,3728000,492.07,492070000,132.5,CONVENTIONAL,0.75284,370274746.8,370274.75,1098,Urban,Mathavaram,596156,27282.60272,2273.550227,1136.7751135,2046.1952043000001,2273.550227
Thiruvarur,1264000,212.38,212380000,167.46,CONVENTIONAL,0.75284,159776919.2,159776.92,556,Suburban,Valangaiman,100645,4605.937961,383.8281634,191.9140817,345.44534706,383.8281634
Thiruvarur,1264000,212.38,212380000,167.46,CONVENTIONAL,0.75284,159776919.2,159776.92,556,Suburban,Kodavasal,203157,9297.317685,774.7764738,387.3882369,697.29882642,774.7764738
Thiruvarur,1264000,212.38,212380000,167.46,CONVENTIONAL,0.75284,159776919.2,159776.92,556,Suburban,Nannilam,137964,6313.81216,526.1510133,263.07550665,473.53591197000003,526.1510133
Thiruvarur,1264000,212.38,212380000,167.46,CONVENTIONAL,0.75284,159776919.2,159776.92,556,Suburban,Thiruvarur,151696,6942.246162,578.5205135,289.26025675,520.66846215,578.5205135
Thiruvarur,1264000,212.38,212380000,167.46,CONVENTIONAL,0.75284,159776919.2,159776.92,556,Suburban,Needamangalam,147440,6747.473724,562.289477,281.1447385,506.06052930000004,562.289477
Thiruvarur,1264000,212.38,212380000,167.46,CONVENTIONAL,0.75284,159776919.2,159776.92,556,Suburban,Mannargudi,308380,14112.76416,1176.06368,588.03184,1058.457312,1176.06368
Thiruvarur,1264000,212.38,212380000,167.46,CONVENTIONAL,0.75284,159776919.2,159776.92,556,Suburban,Thiruthuraipoondi,214995,9839.07429,819.9228575,409.96142875,737.93057175,819.9228575
Tiruchirappalli,2722000,359.33,359330000,132.08,CONVENTIONAL,0.75284,270384481.2,270384.48,604,Suburban,Thottiyam,135120,6183.658774,515.3048978,257.6524489,463.77440802000007,515.3048978
Tiruchirappalli,2722000,359.33,359330000,132.08,CONVENTIONAL,0.75284,270384481.2,270384.48,604,Suburban,Musiri,231655,10601.50587,883.4588225,441.72941125,795.1129402500001,883.4588225
Tiruchirappalli,2722000,359.33,359330000,132.08,CONVENTIONAL,0.75284,270384481.2,270384.48,604,Suburban,Thuraiyur,249327,11410.25082,950.854235,475.4271175,855.7688115000001,950.854235
Tiruchirappalli,2722000,359.33,359330000,132.08,CONVENTIONAL,0.75284,270384481.2,270384.48,604,Suburban,Manachanallur,192869,8826.49559,735.5412992,367.7706496,661.98716928,735.5412992
Tiruchirappalli,2722000,359.33,359330000,132.08,CONVENTIONAL,0.75284,270384481.2,270384.48,604,Suburban,Lalgudi,254865,11663.69296,971.9744133,485.98720665,874.7769719700001,971.9744133
Tiruchirappalli,2722000,359.33,359330000,132.08,CONVENTIONAL,0.75284,270384481.2,270384.48,604,Suburban,Srirangam,207494,9495.797022,791.3164185,395.65820925,712.1847766500001,791.3164185
Tiruchirappalli,2722000,359.33,359330000,132.08,CONVENTIONAL,0.75284,270384481.2,270384.48,604,Suburban,Tiruchirappalli,850073,38902.91123,3241.909269,1620.9546345,2917.7183421000004,3241.909269
Tiruchirappalli,2722000,359.33,359330000,132.08,CONVENTIONAL,0.75284,270384481.2,270384.48,604,Suburban,Thiruverumbur,225517,10320.60521,860.0504342,430.0252171,774.04539078,860.0504342
Tiruchirappalli,2722000,359.33,359330000,132.08,CONVENTIONAL,0.75284,270384481.2,270384.48,604,Suburban,Manapparai,375370,17178.50795,1431.542329,715.7711645,1288.3880961000002,1431.542329
Tirunelveli,1665000,218.93,218930000,131.88,CONVENTIONAL,0.75284,164779299.2,164779.3,433,Rural,Tirunelveli ,642835,29418.82984,2451.569153,1225.7845765,2206.4122377,2451.569153
Tirunelveli,1665000,218.93,218930000,131.88,CONVENTIONAL,0.75284,164779299.2,164779.3,433,Rural,Palayamkottai,91176,4172.596746,347.7163955,173.85819775,312.94475595,347.7163955
Tirunelveli,1665000,218.93,218930000,131.88,CONVENTIONAL,0.75284,164779299.2,164779.3,433,Rural,Ambasamudram,428031,19588.49651,1632.374709,816.1873545,1469.1372380999999,1632.374709
Tirunelveli,1665000,218.93,218930000,131.88,CONVENTIONAL,0.75284,164779299.2,164779.3,433,Rural,Nanguneri,225602,10324.49517,860.3745975,430.18729875,774.33713775,860.3745975
Tirunelveli,1665000,218.93,218930000,131.88,CONVENTIONAL,0.75284,164779299.2,164779.3,433,Rural,Radhapuram,304652,13942.15522,1161.846268,580.923134,1045.6616412,1161.846268
Tiruppur,2479000,327.22,327220000,132.0,CONVENTIONAL,0.75284,246290744.8,246290.74,478,Rural,Kangeyam,209385,9582.337125,798.5280938,399.2640469,718.67528442,798.5280938
Tiruppur,2479000,327.22,327220000,132.0,CONVENTIONAL,0.75284,246290744.8,246290.74,478,Rural,Dharapuram,282752,12939.91922,1078.326602,539.163301,970.4939418000001,1078.326602
Tiruppur,2479000,327.22,327220000,132.0,CONVENTIONAL,0.75284,246290744.8,246290.74,478,Rural,Avanashi,340899,15600.97019,1300.080849,650.0404245,1170.0727641,1300.080849
Tiruppur,2479000,327.22,327220000,132.0,CONVENTIONAL,0.75284,246290744.8,246290.74,478,Rural,Tiruppur,981247,44905.98447,3742.165373,1871.0826865,3367.9488357,3742.165373
Tiruppur,2479000,327.22,327220000,132.0,CONVENTIONAL,0.75284,246290744.8,246290.74,478,Rural,Palladam,245522,11236.11804,936.34317,468.171585,842.708853,936.34317
Tiruppur,2479000,327.22,327220000,132.0,CONVENTIONAL,0.75284,246290744.8,246290.74,478,Rural,Udumalaipettai,237861,10885.5185,907.1265417,453.56327085,816.41388753,907.1265417
Tiruppur,2479000,327.22,327220000,132.0,CONVENTIONAL,0.75284,246290744.8,246290.74,478,Rural,Madathukulam,181386,8300.985275,691.7487729,345.87438645,622.57389561,691.7487729
Tirupathur,1112000,146.71,146710000,131.89,CONVENTIONAL,0.75284,110410576.4,110410.58,620,Suburban,Tirupattur,561708,25706.11754,2142.176462,1071.088231,1927.9588158,2142.176462
Tirupathur,1112000,146.71,146710000,131.89,CONVENTIONAL,0.75284,110410576.4,110410.58,620,Suburban,Vaniyambadi,336548,15401.85016,1283.487513,641.7437565,1155.1387617,1283.487513
Tirupathur,1112000,146.71,146710000,131.89,CONVENTIONAL,0.75284,110410576.4,110410.58,620,Suburban,Ambur,326211,14928.78562,1244.065468,622.032734,1119.6589212000001,1244.065468
Tiruvannamalai,2465000,275.38,275380000,111.93,CONVENTIONAL,0.75284,207280039.2,207280.04,398,Rural,Arani,294976,13499.34081,1124.945068,562.472534,1012.4505612,1124.945068
Tiruvannamalai,2465000,275.38,275380000,111.93,CONVENTIONAL,0.75284,207280039.2,207280.04,398,Rural,Cheyyar,338612,15496.30747,1291.358956,645.679478,1162.2230604000001,1291.358956
Tiruvannamalai,2465000,275.38,275380000,111.93,CONVENTIONAL,0.75284,207280039.2,207280.04,398,Rural,Vandavasi,336121,15382.30884,1281.85907,640.929535,1153.673163,1281.85907
Tiruvannamalai,2465000,275.38,275380000,111.93,CONVENTIONAL,0.75284,207280039.2,207280.04,398,Rural,Polur,449860,20587.48324,1715.623603,857.8118015,1544.0612427,1715.623603
Tiruvannamalai,2465000,275.38,275380000,111.93,CONVENTIONAL,0.75284,207280039.2,207280.04,398,Rural,Chengam,283917,12993.23452,1082.769543,541.3847715,974.4925887000002,1082.769543
Tiruvannamalai,2465000,275.38,275380000,111.93,CONVENTIONAL,0.75284,207280039.2,207280.04,398,Rural,Thandrampet,179553,8217.099496,684.7582913,342.37914565,616.28246217,684.7582913
Tiruvannamalai,2465000,275.38,275380000,111.93,CONVENTIONAL,0.75284,207280039.2,207280.04,398,Rural,Tiruvannamalai,581836,26627.25937,2218.938281,1109.4691405,1997.0444529000001,2218.938281
Vellore,1614000,212.38,212380000,131.8,CONVENTIONAL,0.75284,159776919.2,159776.92,776,Suburban,Vellore,696110,31856.91762,2654.743135,1327.3715675,2389.2688215000003,2654.743135
Vellore,1614000,212.38,212380000,131.8,CONVENTIONAL,0.75284,159776919.2,159776.92,776,Suburban,Gudiyatham,425353,19465.93998,1622.161665,811.0808325,1459.9454985000002,1622.161665
Vellore,1614000,212.38,212380000,131.8,CONVENTIONAL,0.75284,159776919.2,159776.92,776,Suburban,Katpadi,391100,17898.37882,1491.531568,745.765784,1342.3784112,1491.531568
Viluppuram,2093003,276.73,276730000,131.78,CONVENTIONAL,0.75284,208169997.6,208170.0,562,Suburban,Gingee,423942,19401.3667,1616.780558,808.390279,1455.1025022,1616.780558
Viluppuram,2093003,276.73,276730000,131.78,CONVENTIONAL,0.75284,208169997.6,208170.0,562,Suburban,Tindivanam,446682,20442.04462,1703.503718,851.751859,1533.1533462,1703.503718
Viluppuram,2093003,276.73,276730000,131.78,CONVENTIONAL,0.75284,208169997.6,208170.0,562,Suburban,Vanur,196422,8989.095794,749.0913162,374.5456581,674.18218458,749.0913162
Viluppuram,2093003,276.73,276730000,131.78,CONVENTIONAL,0.75284,208169997.6,208170.0,562,Suburban,Viluppuram,697569,31923.68759,2660.307299,1330.1536495,2394.2765691,2660.307299
Virudhunagar,1942000,255.27,255270000,131.5,CONVENTIONAL,0.75284,192008482.8,192008.48,458,Rural,Rajapalayam,347668,15910.74807,1325.895673,662.9478365,1193.3061057,1325.895673
Virudhunagar,1942000,255.27,255270000,131.5,CONVENTIONAL,0.75284,192008482.8,192008.48,458,Rural,Srivilliputhur,293209,13418.47547,1118.206289,559.1031445,1006.3856601,1118.206289
Virudhunagar,1942000,255.27,255270000,131.5,CONVENTIONAL,0.75284,192008482.8,192008.48,458,Rural,Sivakasi,426753,19530.00986,1627.500822,813.750411,1464.7507398,1627.500822
Virudhunagar,1942000,255.27,255270000,131.5,CONVENTIONAL,0.75284,192008482.8,192008.48,458,Rural,Virudhunagar,251097,11491.25346,957.604455,478.8022275,861.8440095000001,957.604455
Virudhunagar,1942000,255.27,255270000,131.5,CONVENTIONAL,0.75284,192008482.8,192008.48,458,Rural,Kariapatti,105428,4824.828132,402.069011,201.0345055,361.8621099,402.069011
Virudhunagar,1942000,255.27,255270000,131.5,CONVENTIONAL,0.75284,192008482.8,192008.48,458,Rural,Tiruchuli,103290,4726.984271,393.9153559,196.95767795,354.52382031,393.9153559
Virudhunagar,1942000,255.27,255270000,131.5,CONVENTIONAL,0.75284,192008482.8,192008.48,458,Rural,Aruppukkottai,246236,11268.79368,939.06614,469.53307,845.159526,939.06614
Virudhunagar,1942000,255.27,255270000,131.5,CONVENTIONAL,0.75284,192008482.8,192008.48,458,Rural,Sattur,168607,7716.164557,643.0137131,321.50685655,578.71234179,643.0137131
Thoothukudi,1750000,230.46,230460000,131.71,CONVENTIONAL,0.75284,173445276.0,173445.28,369,Rural,Kovilpatti,321323,14705.0902,1225.424183,612.7120915,1102.8817647,1225.424183
Thoothukudi,1750000,230.46,230460000,131.71,CONVENTIONAL,0.75284,173445276.0,173445.28,369,Rural,Ettayapuram,74991,3431.903161,285.9919301,142.99596505,257.39273709,285.9919301
Thoothukudi,1750000,230.46,230460000,131.71,CONVENTIONAL,0.75284,173445276.0,173445.28,369,Rural,Vilathikulam,139581,6387.812872,532.3177393,266.15886965,479.08596537,532.3177393
Thoothukudi,1750000,230.46,230460000,131.71,CONVENTIONAL,0.75284,173445276.0,173445.28,369,Rural,Ottapidaram,123356,5645.288719,470.4407266,235.2203633,423.39665394,470.4407266
Thoothukudi,1750000,230.46,230460000,131.71,CONVENTIONAL,0.75284,173445276.0,173445.28,369,Rural,Thoothukkudi,478328,21890.29851,1824.191543,912.0957715,1641.7723887,1824.191543
Thoothukudi,1750000,230.46,230460000,131.71,CONVENTIONAL,0.75284,173445276.0,173445.28,369,Rural,Srivaikuntam,202962,9288.393666,774.0328055,387.01640275,696.62952495,774.0328055
Thoothukudi,1750000,230.46,230460000,131.71,CONVENTIONAL,0.75284,173445276.0,173445.28,369,Rural,Tiruchendur,310945,14230.14933,1185.845778,592.922889,1067.2612002,1185.845778
Thoothukudi,1750000,230.46,230460000,131.71,CONVENTIONAL,0.75284,173445276.0,173445.28,369,Rural,Sathankulam,98690,4516.468949,376.3724124,188.1862062,338.73517116,376.3724124
